VOLUME,"/opt/nagios/var" "/opt/nagios/etc" "/opt/nagios/libexec" "/var/log/apache2" "/usr/share/snmp/mibs" "/opt/Custom-Nagios-Plugins" "/opt/nagiosgraph/var" "/opt/nagiosgraph/etc",2
VOLUME,"/opt/nagios/var" "/opt/nagios/etc" "/opt/nagios/libexec" "/var/log/apache2" "/usr/share/snmp/mibs" "/opt/Custom-Nagios-Plugins" "/opt/nagiosgraph/var",2
VOLUME,"/opt/nagios/var" "/opt/nagios/etc" "/opt/nagios/libexec" "/var/log/apache2" "/usr/share/snmp/mibs" "/opt/Custom-Nagios-Plugins",2
VOLUME,"/opt/nagios/var" "/opt/nagios/etc" "/opt/nagios/libexec" "/var/log/apache2" "/usr/share/snmp/mibs",4
VOLUME,[ "/opt/nagios/var" "/opt/nagios/etc" "/opt/nagios/libexec" "/var/log/apache2" "/usr/share/snmp/mibs" ],4
VOLUME,["/opt/nagios/var" "/opt/nagios/etc" "/opt/nagios/libexec" "/var/log/apache2" "/usr/share/snmp/mibs"],2
VOLUME,/opt/nagios/var,2
VOLUME,/opt/nagios/etc,2
VOLUME,/opt/nagios/libexec,2
VOLUME,/var/log/apache2,2
VOLUME,/usr/share/snmp/mibs,2
VOLUME,["/acmecerts"],1
VOLUME,["/etc/nginx/stream.d"],1
VOLUME,["/opt/zookeeper-${ZOOKEEPER_VERSION}/conf"\, "/opt/zookeeper-${ZOOKEEPER_VERSION}/data"],1
VOLUME,["/opt/zookeeper-3.4.6/conf"\, "/opt/zookeeper-3.4.6/data"],2
VOLUME,["/opt/zookeeper-3.4.6/conf"\, "/tmp/zookeeper"],4
VOLUME,[ "/sessions" ],3
VOLUME,["/var/www/html/config"\, \\,2
VOLUME,["/opt/zookeeper/conf"\, "/tmp/zookeeper"],2
VOLUME,/var/backup,1
VOLUME,/opt/magnus/data,1
VOLUME,/opt/lion/data,1
VOLUME,/config/guacamole/data,4
VOLUME,/opt/koko/data,3
VOLUME,/opt/jumpserver/data,3
VOLUME,/opt/jumpserver/data/media,1
VOLUME,/config /downloads /movies,3
VOLUME,/movies,2
VOLUME,/build,3
VOLUME,["/var/lib/tor"],2
VOLUME,["/etc/tor/torrc"],2
VOLUME,"/var/lib/tor",2
VOLUME,["/var/lib/tor"\, "/var/cache/nginx"\, "/etc/supervisor/conf.d"],2
VOLUME,["/etc/tor/torrc"\, "/var/lib/tor"],1
VOLUME,"${PROJECT}",1
VOLUME,${HOME}/gcode_files,1
VOLUME,${CONFIG_DIR},1
VOLUME,["/root/.config"\, "/root/.kube"],12
VOLUME,["~/.config"\, "~/.kube"],8
VOLUME,["/root/.config"],39
VOLUME,["~/.config"],8
VOLUME,["/.config"],5
VOLUME,["/var/lib/grafana"\, "/var/log/grafana"\, "/etc/grafana"],1
VOLUME,/pandoc,9
VOLUME,/output,1
VOLUME,/mirror,1
VOLUME,/home/chrome/reports,1
VOLUME,/opt/reports,2
VOLUME,/opt/sourcecode,1
VOLUME,/var/lib/tftpboot,1
VOLUME,/consul/data,1
VOLUME,$COMPOSER_HOME,2
VOLUME,["/opt/atlassian"\, "/var/atlassian"],3
VOLUME,["/etc/nginx/sites-enabled"\, "/etc/nginx/certs"\, "/etc/nginx/conf.d"\, "/var/log/nginx"\, "/var/www/html"],5
VOLUME,/config /downloads /incomplete-downloads,3
VOLUME,\\,1
VOLUME,["/var/run/openresty"],10
VOLUME,["/music"\, "/var/www/html/storage/search-indexes"],1
VOLUME,["/music"],2
VOLUME,["/media"],3
VOLUME,["/var/lib/registry"],2
VOLUME,/data /nextcloud/config /nextcloud/apps2 /nextcloud/themes,1
VOLUME,/nextcloud/data /nextcloud/config /nextcloud/apps2 /nextcloud/themes,2
VOLUME,/data /config /apps2 /nextcloud/themes,2
VOLUME,/etc/superset,5
VOLUME,/home/superset,1
VOLUME,/var/lib/superset,1
VOLUME,/etc/superset \\,4
VOLUME,/home/superset/.superset,2
VOLUME,/sdcard,1
VOLUME,/filesystem.img,1
VOLUME,["/var/lib/zerotier-one"],1
VOLUME,["/var/www"],6
VOLUME,/download,3
VOLUME,/mnt,1
VOLUME,/data/downloads,2
VOLUME,["/var/lib/dnscrypt-wrapper"],3
VOLUME,/var/lib/$NAME,6
VOLUME,/var/www,2
VOLUME,/home/ftpuser /etc/pureftpd,1
VOLUME,/var/lib/dnscrypt-wrapper,6
VOLUME,/home/ftpuser /etc/pureftpd.pdb,2
VOLUME,["/var/www/html"],1
VOLUME,/target,3
VOLUME,["/home/bitcoin/.bitcoin"],34
VOLUME,["/var/lib/bitcoind"],3
VOLUME,["/TencentFiles"],7
VOLUME,/workdir,6
VOLUME,/usr/share/nginx/html,3
VOLUME,/etc/nginx,1
VOLUME,/etc/apache2,3
VOLUME,/var/log/httpd,1
VOLUME,/var/log/mysql,1
VOLUME,$APP_HOME/app,1
VOLUME,$APP_HOME/config,1
VOLUME,$APP_HOME/kindlegen,1
VOLUME,/books,1
VOLUME,$SYNO_VOLUME/books $SYNO_VOLUME/certificates,1
VOLUME,["/bundle"],4
VOLUME,/bundle,1
VOLUME,/alertmanager,1
VOLUME,/etc/alertmanager,1
VOLUME,/etc/prometheus,1
VOLUME,/var/lib/prometheus,1
VOLUME,["/mqtt/config"\, "/mqtt/data"\, "/mqtt/log"],1
VOLUME,["/mqtt/config"\, "/mqtt/data"],2
VOLUME,/apps,2
VOLUME,["/apps/mysql"],1
VOLUME,/apps/,1
VOLUME,$INSTALL_DIR,2
VOLUME,/var/www/html/var,1
VOLUME,/var/www/html/pub,1
VOLUME,[ "/home/linuxgsm" ],4
VOLUME,[ "/home/lgsm" ],2
VOLUME,["/WeChatFiles"],2
VOLUME,/etc/pub-keys,1
VOLUME,/tmp/.X11-unix,1
VOLUME,/var/www/html/,2
VOLUME,["/etc/ssh"\,"/home"],1
VOLUME,"$SONARQUBE_HOME/data",1
VOLUME,[ "/var/lib/streaming" ],1
VOLUME,[ "/var/lib/nginx" ],2
VOLUME,/src,1
VOLUME,/var/run/php,2
VOLUME,/srv/app/var,4
VOLUME,/srv/app/var/,1
VOLUME,/config /data,11
VOLUME,/etc/nginx /var/www/html /var/www/tmp/client_body /var/www/tmp/proxy /var/www/tmp/fastcgi /var/www/tmp/uwsgi /var/www/tmp/scgi /var/www/cache /var/www/dash /var/www/hls,4
VOLUME,["${PG_DATA}"\, "${AWX_PROJECTS}"\, "/certs"\,],1
VOLUME,["${PG_DATA}"\, "/certs"],2
VOLUME,${PG_DATA},2
VOLUME,/certs,2
VOLUME,[ “/sys/fs/cgroup” ],22
VOLUME,/app \\,1
VOLUME,[$BEANSTALKD_LIB],1
VOLUME,/home/wiremock,3
VOLUME,/config/.kodi,6
VOLUME,["/opt/shib-jetty-base/logs"],4
VOLUME,["/data/rabbitmq"],3
VOLUME,["/data/redis"],1
VOLUME,["/data/consul"],1
VOLUME,['/mysql'],2
VOLUME,/octoprint,2
VOLUME,/home/octoprint,4
VOLUME,/home/octoprint/.octoprint,2
VOLUME,/user/octoprint/.octoprint,1
VOLUME,/podman/.local/share/containers/storage,2
VOLUME,/usr/local/mycat/conf,1
VOLUME,/usr/local/mycat/logs,1
VOLUME,["/home/rust/src"],1
VOLUME,/config /torrents,2
VOLUME,/config /logs,2
VOLUME,/logs,2
VOLUME,["/var/lib/mosquitto"\, "/etc/mosquitto"\, "/etc/mosquitto.d"],3
VOLUME,["/project"],1
VOLUME,/home/dev,3
VOLUME,["/config"\, "/sync"],2
VOLUME,/opt/alertmanager/data,1
VOLUME,/var/lib/tailscale,1
VOLUME,/home/steam,2
VOLUME,/opt/blackbox-exporter/data,1
VOLUME,["/var/spool/exim4"\, "/var/log/exim4"],1
VOLUME,/opt/prometheus/data,1
VOLUME,/opt/node-exporter/data,1
VOLUME,$PLEX_MEDIA_SERVER_APPLICATION_SUPPORT_DIR,1
VOLUME,/torrents,3
VOLUME,["/sys/fs/cgroup"],3
