CMD,curl --fail "http://127.0.0.1:${HEALTH_PORT}${HEALTH_URL}" &>/dev/null || exit 1,118
CMD,ps aux | grep "joplin" | grep -v "grep" || exit 1,1
CMD,[[ $(curl -s "http://127.0.0.1:${HEALTH_PORT}${HEALTH_URL}") == *"Invalid"* ]] || exit 1,4
CMD,["/opt/photoprism/bin/photoprism"\, "start"],2
CMD,["/opt/photoprism/bin/photoprism" "start"],2
CMD,curl --fail "http://127.0.0.1:${HEALTH_PORT}${HEALTH_URL}" &>/dev/null || curl --fail http://127.0.0.1:443 || exit 1,9
CMD,python $MEALIE_HOME/mealie/scripts/healthcheck.py || exit 1,3
CMD,photoprism status || exit 1,3
CMD,pgrep qbittorrent || exit 1,3
CMD,/etc/scripts/healthcheck.sh &>/dev/null || exit 1,3
CMD,curl --fail http://127.0.0.1:"$WEBUI_PORT$URL" &>/dev/null || exit 1,72
CMD,[[ $(curl -s http://127.0.0.1:"$WEBUI_PORT$URL") == *"Invalid"* ]] || exit 1,2
CMD,curl --fail http://127.0.0.1:"$WEBUI_PORT$URL" &>/dev/null || curl --fail http://127.0.0.1:443 || exit 1,4
CMD,pgrep qbittorrent-nox || exit 1,2
CMD,[ "$(pgrep transmission)" ] || exit 1,2
CMD,curl --fail http://127.0.0.1:"$WEBUI_PORT$URL" || curl --fail http://127.0.0.1:443 || exit 1,4
CMD,curl --fail http://127.0.0.1:"$WEBUI_PORT$URL" || exit 1,22
CMD,curl --fail http://127.0.0.1:"$WEBUI_PORT" || curl --fail http://127.0.0.1:443 || exit 1,4
CMD,curl --fail http://127.0.0.1:"$WEBUI_PORT" || exit 1,8
CMD,["-config"\, "/data"\, "-port"\, "34400"],2
CMD,[ "/run.sh" ],62
CMD,[ "" ],4
CMD,["/run.sh"],23
CMD,[ "/run.sh"],2
CMD,["/entrypoint.sh"],10
CMD,[ "ts3server" ],2
CMD,["-config"\, "data"\, "-port"\, "34400"],2
CMD,[ "-config"\, "/data" ],6
CMD,[ "-config"\, "/config/xteve" ],2
CMD,[ "/run" ],2
CMD,[ "run.sh" ],2
CMD,["--root=/"\, "--address=0.0.0.0"\, "--database=/config/filebrowser/filebrowser.db"],2
CMD,["--root=/data"\, "--address=0.0.0.0"\, "--database=/config/filebrowser/filebrowser.db"],4
CMD,[ "--joal-conf=/joal" ],8
CMD,["/bin/zsh"],7
CMD,["python"\, "-m"\, "nb"\, "run"],1
CMD,["poetry"\, "run"\, "nb"\, "run"],2
CMD,["nb"\, "run"],4
CMD,cp docker-compose-* /dist,1
CMD,java $JAVA_OPTS -jar /app/application.jar,1
CMD,/home/build/startup.sh,7
CMD,/home/cmbuild/startup.sh,2
CMD,/root/startup.sh,2
CMD,["/usr/bin/pandoc"],1
CMD,["/usr/bin/identify"],1
CMD,["/usr/bin/kcachegrind"],1
CMD,["/bin/bash"\,"--login"\,"-i"],1
CMD,["/usr/bin/libreoffice"],1
CMD,["/usr/sbin/cupsd"\, "-f"],1
CMD,curl -f http://localhost/ping || exit 1,1
CMD,["/usr/bin/supervisord"\, "-n"\, "-c"\, "/etc/supervisor/conf.d/supervisord.conf"],2
CMD,["rabbitmq-server"],4
CMD,["node"\, "main.js"],3
CMD,[ "pwsh" ],47
CMD,["pwsh-preview"],3
CMD,[ "pwsh-preview" ],5
CMD,["pwsh.exe"],2
CMD,["node"\, "src/index.js"],2
CMD,["-e"\,"android-19"\,"-a"\,"armeabi-v7a"],2
CMD,["-e"\,"android-19"],2
CMD,/entrypoint.sh,23
CMD,["bin/spark-class"\, "org.apache.spark.deploy.master.Master"],1
CMD,/usr/spark/bin/spark-class org.apache.spark.deploy.master.Master,1
CMD,[ "collect"\, "--urls"\, "https://+:52323"\, "--metricUrls"\, "http://+:52325" ],28
CMD,["--info"],7
CMD,["node /app/bin/server.js start"],5
CMD,["/bin/bash"\, "/opt/startup.sh"],18
CMD,["/ssdb/ssdb-server"\, "/ssdb/ssdb.conf"],7
CMD,["supervisord"],20
CMD,["mailcatcher"\, "--no-quit"\, "--foreground"\, "--ip=0.0.0.0"],9
CMD,["neo4j"],9
CMD,["sh"\,"-c"\,"/start.sh & /usr/bin/caddy -conf /etc/caddy/Caddyfile -agree"],4
CMD,[ "npm"\, "start"\, "--force" ],3
CMD,["thumbor"],3
CMD,["zkServer.sh"\, "start-foreground"],6
CMD,["zookeeper"],4
CMD,["php"\,"-S"\,"0.0.0.0:8080"],1
CMD,["sh"\, "-c"\, "jupyterhub upgrade-db && jupyterhub -f /jupyterhub_config.py"],3
CMD,["/usr/bin/caddy"\, "-conf"\, "/etc/Caddyfile"],22
CMD,["mysqld"\, "--init-file=/etc/mysql/startup"],12
CMD,["redis-server"\, "/usr/local/etc/redis/redis.conf"],3
CMD,bash -c 'BEANSTALK_SERVERS=$BEANSTALKD_PORT_11300_TCP_ADDR:11300 php -S 0.0.0.0:2080 -t /source',8
CMD,["/etc/varnish/start.sh"],15
CMD,["-conf"\, "/etc/Caddyfile"],8
CMD,["caddy" "-conf"\, "/etc/Caddyfile"],2
CMD,["/usr/bin/hhvm"\, "-m"\, "server"\, "-c"\, "/etc/hhvm/server.ini"],1
CMD,[ "redis-server" ],4
CMD,[ "mongod" ],4
CMD,["/bin/bash"\, "/entrypoint.sh"],45
CMD,["start.sh"],10
CMD,["/root/raumserver/raumsrvDaemon"],2
CMD,["${APPDIR}/raumsrvDaemon"],2
CMD,["perl5.36.1"\,"-de0"],8
CMD,["perl5.36.0"\,"-de0"],8
CMD,["perl5.37.11"\,"-de0"],8
CMD,["perl5.37.10"\,"-de0"],8
CMD,["perl5.34.1"\,"-de0"],8
CMD,["perl5.20.3"\,"-de0"],4
CMD,["perl5.22.4"\,"-de0"],4
CMD,["perl5.24.4"\,"-de0"],4
CMD,["perl5.32.1"\,"-de0"],4
CMD,curl --fail --socks5-hostname localhost:9150 -I -L 'https://www.facebookwkhpilnemxj7asaniu7vnjjbiltxjqhye3mhbshg7kx5tfyd.onion/' || exit 1,1
CMD,curl --fail --socks5-hostname localhost:9150 -I -L 'https://www.facebookcorewwwi.onion/' || exit 1,2
CMD,curl --fail --socks5-hostname localhost:9150 -I -L 'https://facebookcorewwwi.onion/' || exit 1,2
CMD,curl --fail --socks5-hostname localhost:9150 -I -L 'https://cdnjs.com/' || exit 1,2
CMD,["/usr/bin/tor"\, "-f"\, "/etc/tor/torrc"],2
CMD,/usr/bin/tor -f /etc/tor/torrc,1
CMD,["/usr/bin/supervisord"\, "-c"\, "/etc/supervisor/conf.d/supervisord.conf"],10
CMD,["entrypoint.sh"],3
CMD,[ "/bin/bash"\, "/start_services.sh" ],4
CMD,[ "/bin/bash" ],6
CMD,[ "/bin/bash"\, "/start.sh" ],2
CMD,php /configure-db.php && exec s6-svscan /etc/s6/,2
CMD,php /configure-db.php && s6-svscan /etc/s6/,2
CMD,["python3"],26
CMD,[ "/bin/sh" ],3
CMD,["run"\, "--user=root"\, "--working-directory=/root"],3
CMD,["run"\, "--user=gitlab-runner"\, "--working-directory=/home/gitlab-runner"],2
CMD,[ "/init" ],2
CMD,/usr/local/bin/healthcheck,2
CMD,[ "/usr/bin/supervisord" ],1
CMD,echo "This image is deprecated\, outdated and insecure. Please use the official CouchDB image https://hub.docker.com/_/couchdb/" && exit 1,5
CMD,["couchdb"],8
CMD,["--with-haproxy"],6
CMD,["/opt/couchdb/bin/couchdb"],12
CMD,["tini"\, "--"\, "/usr/src/couchdb/dev/run"\, "--with-haproxy"],2
CMD,["-public"\, "public"\, "-http"\, ":8080"\, "-internal-server"\, ":8888"\, "-db"\, "data/GeoLite2-City.mmdb.gz"\, "-use-x-forwarded-for"],1
CMD,["-public"\, "public"\, "-http"\, ":8080"\, "-internal-server"\, ":8888"\, "-db"\, "data/GeoLite2-City.mmdb.gz"],2
CMD,["etc/flowgger.toml"],1
CMD,["./bin/frps"\, "-c"\, "./etc/frps.ini"],1
CMD,["./frps"\, "-c"\, "frps.ini"],2
CMD,["--port"\, "8000"],1
CMD,ssservice server -s "$SERVER_ADDR:$SERVER_PORT" \\,2
CMD,aria2c --conf-path=/etc/aria2/aria2.conf \\,1
CMD,set -xe \\,20
CMD,["mpd"\, "--stdout"\, "--no-daemon"\, "/etc/mpd/mpd.conf"],1
CMD,["mpd"\, "--stdout"\, "--no-daemon"],3
CMD,["-config"\, "dnscrypt-proxy.toml"],1
CMD,dnscrypt-proxy --local-address=$LISTEN_ADDR \\,2
CMD,["gunicorn"\, "--bind"\, "0.0.0.0:8000"\, "httpbin:app"],1
CMD,["gunicorn"\, "--bind"\, "0.0.0.0:80"\, "httpbin:app"],2
CMD,php-fpm7 && nginx -g 'daemon off;',3
CMD,php-fpm8 && nginx -g 'daemon off;',2
CMD,["./nodebb"\, "--config"\, "config/config.json"\, "start"],1
CMD,["./nodebb"\, "start"],2
CMD,["-i"\, "0.0.0.0"\, "-d"\, "/data"],2
CMD,["/usr/bin/semaphore-wrapper"\, "/usr/bin/semaphore"\, "--config"\, "/etc/semaphore/config.json"],1
CMD,["python3"\, "-m"\, "mqtt_io"\, "config.yml"],1
CMD,/opt/app/bin/runLocally.sh,1
CMD,java -jar employee-rostering-distribution-${APP_VERSION}.jar \\,2
CMD,["/usr/sbin/sshd"\, "-D"],8
CMD,["/usr/local/nginx/sbin/nginx"\, "-g"\, "daemon off;"],1
CMD,["/usr/sbin/sshd"\,"-D"],1
CMD,["aircast"\, "-Z"],1
CMD,["node app.js"],1
CMD,["darkice"\, "-c"\, "/etc/darkice/darkice.cfg"],1
CMD,["./npm-run-all"\, "--parallel"\, "server"\, "client"],1
CMD,["icecast"\, "-c"\, "/etc/icecast/icecast.xml"],2
CMD,["icecast"\, "-c"\, "/etc/icecast.xml"],4
CMD,["-i"\, "0.0.0.0"\, "-p"\, "1080"],1
CMD,["tile38-server"\, "-d"\, "/data"],1
CMD,["-db"\, "var/rehook.db"\, "-http"\, ":9000"\, "-admin"\, ":9001"],1
CMD,["-db"\, "etc/rehook.db"\, "-http"\, ":9000"\, "-admin"\, ":9001"],2
CMD,["webdis"\, "/etc/webdis/webdis.json"],1
CMD,["/etc/pure-ftpd/pure-ftpd.conf"],3
CMD,["/etc/pure-ftpd/pureftpd.conf"],4
CMD,["aiosmtpd"\, "-n"\, "-l"\, "0.0.0.0:8025"\, "-c"\, "handler.MessageHandler"],1
CMD,["-hooks"\, "hooks.json"\, "-hooks"\, "hooks.yaml"\, "-hotreload"\, "-template"\, "-verbose"],1
CMD,["-hooks"\, "hooks.json"\, "-hotreload"\, "-template"\, "-verbose"],2
CMD,["-config"\, "/etc/piknik/piknik.toml"\, "-server"],1
CMD,["-config"\, "/etc/piknik.toml"\, "-server"],2
CMD,["jruby"\, "-G"\, "-r"\, "jbundler"\, "-S"\, "rackup"\, "-o"\, "0.0.0.0"\, "config.ru"],1
